age,workclass,educational-num,marital-status,occupation,gender,capital-gain,capital-loss,hours-per-week,native-country,income
17,Private,7,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
41,Local-gov,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
53,Local-gov,4,Married,Transport-moving,Male,0,0,38,Canada&USA,<=50K
44,Local-gov,10,Married,Protective-serv,Male,0,0,99,Canada&USA,<=50K
24,Private,13,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
35,Private,11,Divorced,Tech-support,Male,0,0,35,Canada&USA,<=50K
61,Private,10,Married,Tech-support,Female,0,0,40,Canada&USA,>50K
31,Private,12,Never-married,Prof-specialty,Female,0,0,40,Asia,<=50K
44,Private,13,Married,Tech-support,Male,5178,0,40,Canada&USA,>50K
56,Private,9,Married,Sales,Male,0,0,36,Canada&USA,>50K
66,Private,12,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
45,Private,10,Married,Craft-repair,Male,0,0,40,Asia,<=50K
69,Self-emp-not-inc,13,Married,Prof-specialty,Male,20051,0,45,Canada&USA,>50K
64,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
38,Private,9,Married,Adm-clerical,Female,0,0,36,Canada&USA,>50K
43,Local-gov,10,Separated,Craft-repair,Male,0,0,40,Canada&USA,<=50K
37,Private,9,Divorced,Craft-repair,Male,0,0,49,Canada&USA,<=50K
19,Private,9,Never-married,Adm-clerical,Female,0,0,16,Canada&USA,<=50K
59,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
50,Federal-gov,10,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
33,Private,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
56,Private,10,Married,Tech-support,Male,0,0,45,Canada&USA,>50K
28,Private,11,Married,Sales,Male,0,0,40,Canada&USA,<=50K
27,Private,9,Married,Adm-clerical,Female,0,0,34,Canada&USA,<=50K
34,Private,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
19,Private,7,Never-married,Sales,Male,0,0,30,Canada&USA,<=50K
68,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
28,Private,14,Married,Prof-specialty,Male,0,0,38,Canada&USA,>50K
22,Self-emp-not-inc,9,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
58,Private,12,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
31,Private,10,Never-married,Machine-op-inspct,Female,0,0,25,Canada&USA,<=50K
17,Local-gov,7,Never-married,Protective-serv,Male,0,0,30,Canada&USA,<=50K
25,Private,10,Never-married,Transport-moving,Male,10520,0,50,Canada&USA,>50K
23,Private,10,Never-married,Other-service,Female,0,0,23,Canada&USA,<=50K
25,Private,8,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
47,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
39,Private,13,Married,Exec-managerial,Female,0,0,60,Canada&USA,>50K
44,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
46,Private,11,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
38,Self-emp-not-inc,10,Married,Farming-fishing,Male,0,0,35,Canada&USA,<=50K
23,Private,9,Never-married,Machine-op-inspct,Male,0,0,30,Canada&USA,<=50K
34,Private,13,Married,Prof-specialty,Female,0,0,35,Canada&USA,<=50K
33,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,>50K
38,Private,9,Widowed,Other-service,Female,0,0,20,Canada&USA,<=50K
52,Self-emp-not-inc,11,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
50,Private,9,Divorced,Sales,Female,0,0,33,Canada&USA,<=50K
38,Private,13,Never-married,Sales,Female,0,2444,45,Canada&USA,>50K
35,Private,13,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
67,Self-emp-not-inc,16,Married,Prof-specialty,Male,10605,0,35,Canada&USA,>50K
60,Private,9,Married,Machine-op-inspct,Male,7688,0,40,Canada&USA,>50K
44,Private,9,Never-married,Sales,Female,0,0,15,Canada&USA,<=50K
38,Self-emp-not-inc,9,Divorced,Farming-fishing,Male,0,0,50,Canada&USA,<=50K
29,Private,9,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
65,Private,14,Married,Prof-specialty,Male,5556,0,50,Canada&USA,>50K
33,Private,12,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
18,Private,7,Never-married,Sales,Female,0,0,30,Canada&USA,<=50K
43,Private,15,Divorced,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
42,Private,11,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
42,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
32,Private,9,Married,Handlers-cleaners,Male,0,0,30,Canada&USA,<=50K
36,Private,12,Never-married,Tech-support,Female,0,0,40,Canada&USA,<=50K
41,State-gov,13,Married,Farming-fishing,Male,0,0,40,Canada&USA,>50K
30,Private,10,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
21,Private,9,Never-married,Other-service,Male,0,0,35,Canada&USA,<=50K
33,Private,10,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
19,Private,9,Never-married,Handlers-cleaners,Male,0,0,25,Canada&USA,<=50K
35,Private,9,Divorced,Transport-moving,Male,0,0,40,Canada&USA,<=50K
43,Private,9,Divorced,Tech-support,Female,0,0,35,Canada&USA,<=50K
45,Private,9,Married,Transport-moving,Male,0,0,24,Canada&USA,<=50K
25,Private,13,Never-married,Exec-managerial,Male,0,0,50,Canada&USA,<=50K
39,Self-emp-not-inc,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
26,Private,9,Never-married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
60,Private,14,Married,Transport-moving,Male,0,0,10,Canada&USA,<=50K
52,Local-gov,16,Married,Prof-specialty,Female,0,0,40,Canada&USA,>50K
22,Private,8,Never-married,Transport-moving,Male,0,0,30,Canada&USA,<=50K
23,Private,10,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
46,Private,9,Married,Other-service,Female,0,0,40,Canada&USA,<=50K
34,Self-emp-not-inc,13,Married,Sales,Male,0,0,30,Canada&USA,<=50K
39,Private,13,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
38,Private,9,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
56,Self-emp-not-inc,14,Married,Exec-managerial,Male,0,0,25,Canada&USA,<=50K
55,Federal-gov,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
40,Private,10,Married,Exec-managerial,Female,7688,0,40,Canada&USA,>50K
23,Private,10,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
39,Private,13,Divorced,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
24,Private,13,Married,Sales,Male,0,0,30,Canada&USA,<=50K
51,Self-emp-not-inc,9,Married,Sales,Male,0,0,40,Canada&USA,>50K
47,Self-emp-inc,13,Married,Exec-managerial,Male,0,0,50,Center & South America,>50K
25,Self-emp-not-inc,9,Never-married,Farming-fishing,Male,0,0,50,Canada&USA,<=50K
34,Private,15,Married,Prof-specialty,Male,0,0,55,Canada&USA,>50K
18,Private,7,Never-married,Sales,Female,0,1602,20,Canada&USA,<=50K
19,Private,10,Never-married,Exec-managerial,Female,0,0,28,Canada&USA,<=50K
32,Private,10,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
49,Private,9,Married,Sales,Male,0,0,40,Canada&USA,>50K
43,Private,9,Married,Craft-repair,Male,0,0,55,Canada&USA,<=50K
71,Self-emp-inc,14,Married,Exec-managerial,Male,99999,0,40,Canada&USA,>50K
59,Private,9,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
32,Private,13,Married,Exec-managerial,Female,0,0,40,Canada&USA,>50K
25,Private,13,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
32,Private,9,Married,Exec-managerial,Male,0,0,40,Europe,<=50K
17,Private,7,Never-married,Handlers-cleaners,Female,0,0,15,Canada&USA,<=50K
57,Self-emp-inc,15,Married,Prof-specialty,Male,0,0,35,Canada&USA,>50K
17,Self-emp-not-inc,8,Never-married,Handlers-cleaners,Male,0,0,15,Canada&USA,<=50K
27,Private,13,Never-married,Tech-support,Female,0,0,40,Asia,<=50K
41,Local-gov,9,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
19,Private,7,Never-married,Sales,Female,0,0,25,Canada&USA,<=50K
41,Private,3,Divorced,Other-service,Female,0,0,40,Center & South America,<=50K
39,Private,13,Never-married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
30,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
37,Private,13,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,>50K
18,Private,7,Never-married,Adm-clerical,Female,0,0,15,Canada&USA,<=50K
40,Self-emp-not-inc,13,Married,Sales,Male,0,0,45,Canada&USA,>50K
38,Self-emp-inc,10,Married,Sales,Male,0,1485,60,Center & South America,>50K
24,Private,9,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
33,Private,9,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
48,Private,13,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
51,Private,13,Married,Sales,Male,0,0,40,Canada&USA,>50K
48,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
43,Private,4,Married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
34,Private,15,Never-married,Exec-managerial,Male,0,0,50,Canada&USA,<=50K
41,Private,11,Separated,Craft-repair,Male,0,0,30,Canada&USA,<=50K
51,Self-emp-inc,15,Divorced,Prof-specialty,Male,27828,0,60,Canada&USA,>50K
25,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
20,Private,9,Never-married,Other-service,Male,0,0,50,Canada&USA,<=50K
61,Self-emp-inc,9,Married,Exec-managerial,Male,2829,0,45,Canada&USA,<=50K
35,Private,10,Divorced,Exec-managerial,Female,0,0,70,Canada&USA,<=50K
42,Local-gov,14,Divorced,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
26,Local-gov,9,Never-married,Other-service,Male,0,0,16,Canada&USA,<=50K
46,Private,9,Married,Other-service,Male,0,0,50,Canada&USA,<=50K
39,State-gov,13,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
29,Private,10,Never-married,Sales,Male,0,0,80,Canada&USA,<=50K
39,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
47,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
40,Private,10,Married,Transport-moving,Male,0,0,50,Canada&USA,>50K
43,State-gov,9,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
32,Private,9,Divorced,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
31,Private,6,Divorced,Sales,Female,0,0,40,Canada&USA,<=50K
44,Federal-gov,12,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
46,Local-gov,13,Married,Protective-serv,Male,0,0,40,Canada&USA,>50K
53,Self-emp-not-inc,14,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
43,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
41,State-gov,13,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
35,Private,9,Widowed,Other-service,Male,0,0,40,Canada&USA,<=50K
48,Private,13,Married,Sales,Male,0,0,45,Canada&USA,<=50K
28,State-gov,14,Married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
44,Private,13,Widowed,Prof-specialty,Female,0,0,32,Canada&USA,<=50K
51,Local-gov,15,Widowed,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
28,Private,9,Never-married,Transport-moving,Male,0,0,50,Canada&USA,<=50K
36,Private,13,Never-married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
28,Private,9,Married,Other-service,Male,0,0,35,Canada&USA,<=50K
21,Private,10,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
36,Local-gov,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
31,Private,9,Never-married,Prof-specialty,Male,0,0,43,Canada&USA,<=50K
44,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,60,Canada&USA,<=50K
49,Local-gov,7,Divorced,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
40,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
64,Federal-gov,16,Married,Prof-specialty,Male,0,0,40,Asia,>50K
54,Local-gov,14,Married,Prof-specialty,Male,7688,0,40,Canada&USA,>50K
27,Private,10,Married,Sales,Male,0,0,55,Center & South America,<=50K
18,Private,10,Never-married,Other-service,Female,0,0,20,Canada&USA,<=50K
68,Private,5,Married,Craft-repair,Male,0,0,44,Canada&USA,<=50K
64,Private,16,Widowed,Prof-specialty,Male,0,0,80,Canada&USA,>50K
36,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
21,Private,9,Never-married,Farming-fishing,Male,0,0,24,Canada&USA,<=50K
22,Private,10,Never-married,Craft-repair,Male,0,0,30,Canada&USA,<=50K
61,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
24,Private,10,Never-married,Sales,Male,0,0,10,Europe,<=50K
49,State-gov,13,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
25,Private,10,Separated,Priv-house-serv,Female,0,0,30,Center & South America,<=50K
29,Private,10,Never-married,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
22,Private,9,Never-married,Sales,Female,0,0,40,Canada&USA,<=50K
57,Federal-gov,10,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
41,Private,13,Never-married,Prof-specialty,Female,0,1741,40,Canada&USA,<=50K
29,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
20,Private,10,Never-married,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
47,Private,15,Married,Sales,Male,0,0,45,Canada&USA,>50K
22,Private,9,Never-married,Exec-managerial,Female,0,0,55,Canada&USA,<=50K
59,Self-emp-inc,11,Divorced,Prof-specialty,Male,0,0,50,Canada&USA,>50K
42,State-gov,14,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
64,Self-emp-not-inc,10,Never-married,Prof-specialty,Female,0,0,35,Canada&USA,<=50K
29,Federal-gov,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
25,State-gov,10,Never-married,Craft-repair,Male,0,0,20,Canada&USA,<=50K
62,Private,10,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
44,Private,14,Divorced,Exec-managerial,Male,10520,0,45,Canada&USA,>50K
21,Private,9,Separated,Other-service,Female,0,0,40,Canada&USA,<=50K
60,Private,10,Married,Prof-specialty,Male,7298,0,40,Canada&USA,>50K
46,Private,6,Divorced,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
44,Federal-gov,13,Divorced,Tech-support,Male,0,2258,40,Canada&USA,>50K
21,Private,9,Never-married,Other-service,Female,0,0,19,Canada&USA,<=50K
18,Private,7,Never-married,Handlers-cleaners,Male,0,0,18,Canada&USA,<=50K
39,Private,13,Married,Prof-specialty,Female,5013,0,32,Canada&USA,<=50K
33,Private,14,Married,Prof-specialty,Male,0,0,45,Canada&USA,>50K
63,Private,2,Divorced,Transport-moving,Male,0,0,40,Canada&USA,<=50K
52,Local-gov,9,Married,Protective-serv,Male,0,0,52,Canada&USA,>50K
17,Private,5,Never-married,Sales,Male,0,0,22,Canada&USA,<=50K
45,Self-emp-inc,15,Married,Prof-specialty,Male,0,1485,50,Canada&USA,>50K
31,Private,9,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
35,Private,10,Married,Tech-support,Male,0,0,40,Canada&USA,<=50K
31,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,>50K
51,State-gov,10,Divorced,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
48,Local-gov,9,Married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
28,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
38,Private,10,Divorced,Adm-clerical,Female,0,0,40,Center & South America,<=50K
43,Local-gov,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
30,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
24,Private,8,Never-married,Sales,Male,0,0,55,Canada&USA,<=50K
46,Private,13,Married,Exec-managerial,Male,0,0,60,Canada&USA,>50K
50,Private,6,Married,Transport-moving,Male,0,0,60,Canada&USA,<=50K
22,Private,9,Separated,Other-service,Male,0,0,35,Canada&USA,<=50K
18,State-gov,9,Never-married,Adm-clerical,Male,0,0,15,Canada&USA,<=50K
53,Private,13,Married,Prof-specialty,Male,0,0,45,Canada&USA,>50K
40,Private,13,Married,Prof-specialty,Male,0,0,44,Canada&USA,>50K
36,Self-emp-not-inc,16,Married,Prof-specialty,Male,0,0,35,Canada&USA,<=50K
32,Private,13,Married,Exec-managerial,Male,0,0,43,Canada&USA,>50K
39,Private,9,Never-married,Farming-fishing,Male,0,0,12,Canada&USA,<=50K
46,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
26,Local-gov,13,Never-married,Adm-clerical,Male,0,0,42,Canada&USA,<=50K
19,Private,10,Never-married,Sales,Male,0,0,15,Canada&USA,<=50K
24,Private,9,Married,Machine-op-inspct,Female,0,0,40,Center & South America,<=50K
28,Private,14,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
25,Local-gov,14,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
44,Private,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
38,Private,9,Married,Craft-repair,Male,0,0,40,Center & South America,<=50K
42,State-gov,14,Divorced,Exec-managerial,Male,0,0,45,Canada&USA,<=50K
28,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
47,Private,13,Never-married,Sales,Male,0,0,60,Canada&USA,>50K
46,Private,9,Married,Machine-op-inspct,Male,3411,0,35,Center & South America,<=50K
21,Local-gov,10,Never-married,Adm-clerical,Female,0,0,40,Center & South America,<=50K
35,Private,13,Never-married,Exec-managerial,Female,0,0,45,Canada&USA,<=50K
26,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
21,Private,10,Never-married,Other-service,Female,0,0,30,Canada&USA,<=50K
67,Self-emp-not-inc,4,Married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
54,Private,9,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
26,Private,14,Never-married,Tech-support,Male,0,0,25,Canada&USA,<=50K
51,Private,13,Divorced,Prof-specialty,Female,0,0,50,Canada&USA,<=50K
27,Private,10,Divorced,Craft-repair,Male,0,0,45,Canada&USA,<=50K
39,Private,10,Divorced,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
32,Private,13,Divorced,Exec-managerial,Female,0,0,48,Canada&USA,>50K
52,Private,9,Separated,Craft-repair,Male,0,0,40,Canada&USA,<=50K
21,Private,10,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
27,Local-gov,9,Never-married,Protective-serv,Male,0,0,38,Canada&USA,<=50K
46,Private,4,Married,Transport-moving,Male,0,0,45,Canada&USA,<=50K
42,Private,11,Married,Other-service,Male,0,0,30,Canada&USA,<=50K
79,Self-emp-inc,13,Married,Sales,Male,0,0,20,Canada&USA,>50K
50,Federal-gov,13,Married,Exec-managerial,Female,0,0,40,Canada&USA,>50K
43,Federal-gov,10,Never-married,Adm-clerical,Male,2174,0,40,Canada&USA,<=50K
51,Local-gov,14,Married,Prof-specialty,Male,0,0,60,Canada&USA,<=50K
45,Private,10,Married,Transport-moving,Male,7298,0,50,Canada&USA,>50K
65,Private,9,Separated,Protective-serv,Male,991,0,20,Canada&USA,<=50K
66,Private,13,Married,Sales,Male,0,0,5,Canada&USA,>50K
36,Self-emp-not-inc,11,Married,Farming-fishing,Male,0,0,99,Canada&USA,<=50K
26,Private,12,Never-married,Prof-specialty,Female,0,0,36,Canada&USA,<=50K
28,Private,10,Never-married,Sales,Male,0,0,50,Canada&USA,<=50K
39,Self-emp-not-inc,15,Married,Prof-specialty,Male,0,0,45,Canada&USA,>50K
43,Private,10,Married,Transport-moving,Male,0,0,60,Canada&USA,<=50K
20,Private,9,Never-married,Other-service,Female,0,0,40,Center & South America,<=50K
29,Private,10,Divorced,Tech-support,Male,0,0,40,Canada&USA,<=50K
32,Private,13,Married,Sales,Male,0,1848,50,Canada&USA,>50K
44,Self-emp-not-inc,13,Divorced,Exec-managerial,Female,3325,0,40,Canada&USA,<=50K
60,Private,10,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
34,Private,9,Married,Sales,Male,0,0,40,Canada&USA,>50K
60,Private,9,Widowed,Handlers-cleaners,Female,0,0,40,Canada&USA,<=50K
38,Private,7,Divorced,Sales,Female,0,0,40,Canada&USA,<=50K
29,Private,11,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
41,Private,10,Never-married,Craft-repair,Male,0,1408,40,Canada&USA,<=50K
49,Private,13,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
37,Private,3,Separated,Other-service,Female,0,0,40,Center & South America,<=50K
37,Self-emp-not-inc,16,Never-married,Prof-specialty,Female,0,2559,60,Canada&USA,>50K
43,Private,10,Married,Sales,Male,0,0,38,Canada&USA,>50K
41,Private,14,Widowed,Prof-specialty,Female,4650,0,55,Canada&USA,<=50K
19,Private,5,Never-married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
29,Private,10,Married,Transport-moving,Male,0,0,35,Canada&USA,<=50K
40,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,15,Canada&USA,<=50K
53,Private,4,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
27,Private,13,Married,Sales,Male,0,0,55,Canada&USA,<=50K
44,Self-emp-not-inc,9,Married,Craft-repair,Male,7298,0,50,Europe,>50K
29,Private,12,Divorced,Craft-repair,Female,0,0,38,Canada&USA,<=50K
25,Private,3,Married,Machine-op-inspct,Male,0,0,40,Center & South America,<=50K
38,Private,9,Married,Sales,Male,0,0,55,Canada&USA,<=50K
48,Self-emp-inc,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
18,Private,10,Never-married,Other-service,Female,0,0,12,Canada&USA,<=50K
50,Private,9,Divorced,Craft-repair,Male,0,1408,50,Canada&USA,<=50K
37,Private,9,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
48,Private,13,Widowed,Other-service,Female,0,0,20,Canada&USA,<=50K
50,Private,10,Never-married,Other-service,Male,0,0,32,Canada&USA,<=50K
24,Private,10,Never-married,Adm-clerical,Female,0,0,30,Canada&USA,<=50K
34,Private,10,Married,Tech-support,Male,0,0,40,Canada&USA,>50K
19,Private,10,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
39,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
40,Private,10,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
30,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
27,Private,9,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
46,Private,10,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
24,Local-gov,13,Never-married,Prof-specialty,Female,0,0,50,Canada&USA,<=50K
18,Private,8,Never-married,Other-service,Male,0,0,20,Canada&USA,<=50K
50,Self-emp-not-inc,16,Married,Prof-specialty,Male,0,0,60,Canada&USA,>50K
42,Private,7,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
42,Private,5,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
37,Private,11,Married,Adm-clerical,Male,3471,0,40,Canada&USA,<=50K
57,Private,10,Widowed,Tech-support,Female,0,0,16,Canada&USA,<=50K
27,Private,13,Married,Tech-support,Male,0,0,40,Asia,>50K
31,Private,6,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
34,Local-gov,14,Separated,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
55,Self-emp-not-inc,9,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
56,Private,7,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
36,State-gov,13,Married,Prof-specialty,Female,0,1672,38,Canada&USA,<=50K
35,State-gov,10,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
28,Private,14,Never-married,Prof-specialty,Male,0,0,50,Canada&USA,<=50K
38,Private,13,Divorced,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
30,Self-emp-inc,9,Married,Handlers-cleaners,Male,0,0,60,Canada&USA,<=50K
18,Private,10,Never-married,Other-service,Female,0,0,20,Canada&USA,<=50K
35,Private,11,Married,Tech-support,Male,0,0,40,Canada&USA,>50K
53,Private,9,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
46,Private,15,Divorced,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
45,Private,10,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
35,Private,6,Married,Other-service,Male,0,0,60,Asia,<=50K
41,Private,9,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
60,Self-emp-not-inc,9,Married,Sales,Male,0,0,70,Canada&USA,>50K
18,Private,10,Never-married,Adm-clerical,Male,0,1602,15,Canada&USA,<=50K
19,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
24,Private,9,Married,Machine-op-inspct,Male,0,1579,50,Canada&USA,<=50K
56,Local-gov,13,Married,Prof-specialty,Male,15024,0,40,Canada&USA,>50K
28,Private,9,Divorced,Transport-moving,Male,0,0,70,Canada&USA,<=50K
29,Private,9,Never-married,Other-service,Male,0,0,32,Canada&USA,<=50K
35,Self-emp-not-inc,10,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
18,Private,9,Never-married,Adm-clerical,Male,0,0,35,Canada&USA,<=50K
53,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
26,Private,14,Married,Machine-op-inspct,Male,0,0,20,Canada&USA,<=50K
55,Private,10,Married,Tech-support,Male,0,0,40,Canada&USA,>50K
45,Local-gov,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
28,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
32,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
27,Private,9,Never-married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
35,Private,9,Divorced,Craft-repair,Female,0,0,40,Canada&USA,<=50K
36,Private,9,Divorced,Handlers-cleaners,Female,0,0,37,Canada&USA,<=50K
41,Private,13,Married,Sales,Male,15024,0,45,Canada&USA,>50K
23,Private,13,Never-married,Sales,Male,0,0,20,Canada&USA,<=50K
22,Private,8,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
36,Self-emp-not-inc,15,Divorced,Prof-specialty,Male,25236,0,40,Canada&USA,>50K
65,Self-emp-inc,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
25,Private,9,Never-married,Sales,Female,0,0,40,Center & South America,<=50K
33,Local-gov,10,Married,Protective-serv,Male,0,1887,40,Canada&USA,>50K
31,Private,10,Married,Sales,Male,0,0,40,Canada&USA,<=50K
50,State-gov,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
49,State-gov,10,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
43,Private,13,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
23,Federal-gov,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
